group,id,input,measure
PredicatePushdown - Join - row,With,1000000,845902169.5
PredicatePushdown - Join - row,With,1000000,808282667.0
PredicatePushdown - Join - row,With,1000000,817995811.0
PredicatePushdown - Join - row,With,1000000,810749289.0
PredicatePushdown - Join - row,With,1000000,805291061.0
PredicatePushdown - Join - row,With,1000000,804607361.5
PredicatePushdown - Join - row,With,1000000,801892037.5
PredicatePushdown - Join - row,With,1000000,803853827.0
PredicatePushdown - Join - row,With,1000000,811390232.5
PredicatePushdown - Join - row,With,1000000,833864037.5
PredicatePushdown - Join - row,With,1000000,804045844.5
PredicatePushdown - Join - row,With,100000,73456841.5
PredicatePushdown - Join - row,With,100000,73956096.0
PredicatePushdown - Join - row,With,100000,74200415.16666667
PredicatePushdown - Join - row,With,100000,73725110.75
PredicatePushdown - Join - row,With,100000,73871479.7
PredicatePushdown - Join - row,With,100000,74066960.25
PredicatePushdown - Join - row,With,100000,73675317.21428572
PredicatePushdown - Join - row,With,100000,73388107.125
PredicatePushdown - Join - row,With,100000,73675209.72222222
PredicatePushdown - Join - row,With,100000,73714864.8
PredicatePushdown - Join - row,With,100000,74272896.54545455
PredicatePushdown - Join - row,With,100000,74247192.25
PredicatePushdown - Join - row,With,100000,74466864.23076923
PredicatePushdown - Join - row,With,100000,73882104.39285715
PredicatePushdown - Join - row,With,100000,74103524.56666666
PredicatePushdown - Join - row,With,100000,74117783.59375
PredicatePushdown - Join - row,With,100000,74412637.5
PredicatePushdown - Join - row,With,100000,74239988.16666667
PredicatePushdown - Join - row,With,100000,73765889.60526316
PredicatePushdown - Join - row,With,100000,74163868.825
PredicatePushdown - Join - row,With,10000000,9578716261.0
PredicatePushdown - Join - row,With,10000000,9903342869.0
PredicatePushdown - Join - row,With,10000000,9884452304.0
PredicatePushdown - Join - row,With,10000000,9782850224.0
PredicatePushdown - Join - row,With,10000000,9900979224.0
PredicatePushdown - Join - row,With,10000000,9767929801.0
PredicatePushdown - Join - row,With,10000000,9973727186.0
PredicatePushdown - Join - row,With,10000000,10026065455.0
PredicatePushdown - Join - row,With,10000000,9911183067.0
PredicatePushdown - Join - row,With,10000000,9517101580.0
PredicatePushdown - Join - row,With,10000000,9686299069.0
PredicatePushdown - Join - row,With,10000000,9671646917.0
PredicatePushdown - Join - row,With,10000000,9546788599.0
PredicatePushdown - Join - row,With,10000000,9866054717.0
PredicatePushdown - Join - row,With,10000000,9768959245.0
PredicatePushdown - Join - row,With,10000000,9511647202.0
PredicatePushdown - Join - row,With,10000000,9624042337.0
PredicatePushdown - Join - row,With,10000000,9594828426.0
PredicatePushdown - Join - row,With,10000000,9617485837.0
PredicatePushdown - Join - row,With,10000000,9720121098.0
PredicatePushdown - Join - row,Closures,10000,8637325.88235294
PredicatePushdown - Join - row,Closures,10000,8600807.323529411
PredicatePushdown - Join - row,Closures,10000,8599869.392156864
PredicatePushdown - Join - row,Closures,10000,8654161.63235294
PredicatePushdown - Join - row,Closures,10000,8577598.623529412
PredicatePushdown - Join - row,Closures,10000,8571680.11764706
PredicatePushdown - Join - row,Closures,10000,8612161.462184874
PredicatePushdown - Join - row,Closures,10000,8648183.05882353
PredicatePushdown - Join - row,Closures,10000,8589218.08496732
PredicatePushdown - Join - row,Closures,10000,8583711.305882353
PredicatePushdown - Join - row,Closures,10000,8605246.288770054
PredicatePushdown - Join - row,Closures,10000,8592115.470588235
PredicatePushdown - Join - row,Closures,10000,8611023.398190046
PredicatePushdown - Join - row,Closures,10000,8595010.5
PredicatePushdown - Join - row,Closures,10000,8598408.333333334
PredicatePushdown - Join - row,Closures,10000,8597241.797794119
PredicatePushdown - Join - row,Closures,10000,8580871.397923876
PredicatePushdown - Join - row,Closures,10000,8596933.699346405
PredicatePushdown - Join - row,Closures,10000,8613243.204334365
PredicatePushdown - Join - row,Closures,10000,8630249.679411765
PredicatePushdown - Join - row,Closures,1000000,997085438.0
PredicatePushdown - Join - row,Closures,1000000,997650780.0
PredicatePushdown - Join - row,Closures,1000000,1000378024.5
PredicatePushdown - Join - row,Closures,1000000,1024654663.5
PredicatePushdown - Join - row,Closures,1000000,1016685912.5
PredicatePushdown - Join - row,Closures,1000000,1000912652.0
PredicatePushdown - Join - row,Closures,1000000,1017730426.5
PredicatePushdown - Join - row,Closures,1000000,1072174090.5
PredicatePushdown - Join - row,Closures,1000000,987211338.5
PredicatePushdown - Join - row,Closures,1000000,1006366587.0
PredicatePushdown - Join - row,Closures,1000000,987865441.5
PredicatePushdown - Join - row,Closures,1000000,994441685.0
PredicatePushdown - Join - row,Closures,1000000,983531241.5
PredicatePushdown - Join - row,Closures,1000000,1122120920.5
PredicatePushdown - Join - row,Closures,1000000,1004661972.5
PredicatePushdown - Join - row,Closures,1000000,1000974021.0
PredicatePushdown - Join - row,Closures,1000000,1010542906.5
PredicatePushdown - Join - row,Closures,1000000,1033860272.0
PredicatePushdown - Join - row,Closures,1000000,1000627725.5
PredicatePushdown - Join - row,Closures,1000000,1032907134.5
PredicatePushdown - Join - row,Closures,100000,92367782.0
PredicatePushdown - Join - row,Closures,100000,93306611.0
PredicatePushdown - Join - row,Closures,100000,92142052.33333333
PredicatePushdown - Join - row,Closures,100000,94959739.5
PredicatePushdown - Join - row,Closures,100000,92718680.1
PredicatePushdown - Join - row,Closures,100000,93338518.83333333
PredicatePushdown - Join - row,Closures,100000,93366114.35714285
PredicatePushdown - Join - row,Closures,100000,93515706.6875
PredicatePushdown - Join - row,Closures,100000,92758258.1111111
PredicatePushdown - Join - row,Closures,100000,93358592.65
PredicatePushdown - Join - row,Closures,100000,93959704.68181819
PredicatePushdown - Join - row,Closures,100000,92934811.25
PredicatePushdown - Join - row,Closures,100000,93506142.1923077
PredicatePushdown - Join - row,Closures,100000,93396763.85714285
PredicatePushdown - Join - row,Closures,100000,93391477.96666667
PredicatePushdown - Join - row,Closures,100000,93233693.71875
PredicatePushdown - Join - row,Closures,100000,92870386.35294117
PredicatePushdown - Join - row,Closures,100000,93174994.97222222
PredicatePushdown - Join - row,Closures,100000,94213716.73684211
PredicatePushdown - Join - row,Closures,100000,94405831.05
PredicatePushdown - Join - row,Without,10000,21647234.285714287
PredicatePushdown - Join - row,Without,10000,21669082.5
PredicatePushdown - Join - row,Without,10000,21937405.14285714
PredicatePushdown - Join - row,Without,10000,21818630.82142857
PredicatePushdown - Join - row,Without,10000,21831417.542857144
PredicatePushdown - Join - row,Without,10000,21826628.07142857
PredicatePushdown - Join - row,Without,10000,21779793.204081632
PredicatePushdown - Join - row,Without,10000,21811420.35714286
PredicatePushdown - Join - row,Without,10000,21787067.174603175
PredicatePushdown - Join - row,Without,10000,21818666.328571428
PredicatePushdown - Join - row,Without,10000,21839615.42857143
PredicatePushdown - Join - row,Without,10000,21852021.845238097
PredicatePushdown - Join - row,Without,10000,21844286.065934066
PredicatePushdown - Join - row,Without,10000,21804365.387755103
PredicatePushdown - Join - row,Without,10000,21813217.21904762
PredicatePushdown - Join - row,Without,10000,21815688.19642857
PredicatePushdown - Join - row,Without,10000,21820173.06722689
PredicatePushdown - Join - row,Without,10000,21798448.492063493
PredicatePushdown - Join - row,Without,10000,21782504.59398496
PredicatePushdown - Join - row,Without,10000,21820593.60714286
PredicatePushdown - Join - row,Without,1000000,2298787711.0
PredicatePushdown - Join - row,Without,1000000,2365491097.0
PredicatePushdown - Join - row,Without,1000000,2310228966.0
PredicatePushdown - Join - row,Without,1000000,2387084872.0
PredicatePushdown - Join - row,Without,1000000,2380135773.0
PredicatePushdown - Join - row,Without,1000000,2387639758.0
PredicatePushdown - Join - row,Without,1000000,2313829605.0
PredicatePushdown - Join - row,Without,1000000,2396847627.0
PredicatePushdown - Join - row,Without,1000000,2298914016.0
PredicatePushdown - Join - row,Without,1000000,2344837389.0
PredicatePushdown - Join - row,Without,1000000,2298265698.0
PredicatePushdown - Join - row,Without,1000000,2368408917.0
PredicatePushdown - Join - row,Without,1000000,2294388232.0
PredicatePushdown - Join - row,Without,1000000,2358956773.0
PredicatePushdown - Join - row,Without,1000000,2348309348.0
PredicatePushdown - Join - row,Without,1000000,2357465155.0
PredicatePushdown - Join - row,Without,1000000,2287724237.0
PredicatePushdown - Join - row,Without,1000000,2368438734.0
PredicatePushdown - Join - row,Without,1000000,2332735830.0
PredicatePushdown - Join - row,Without,1000000,2360664551.0
PredicatePushdown - Join - row,Without,100000,219358325.0
PredicatePushdown - Join - row,Without,100000,217063241.0
PredicatePushdown - Join - row,Without,100000,217777169.0
PredicatePushdown - Join - row,Without,100000,216748542.5
PredicatePushdown - Join - row,Without,100000,217621687.2
PredicatePushdown - Join - row,Without,100000,218771087.83333334
PredicatePushdown - Join - row,Without,100000,217014470.0
PredicatePushdown - Join - row,Without,100000,220182817.25
PredicatePushdown - Join - row,Without,100000,218917395.55555555
PredicatePushdown - Join - row,Without,100000,218449326.9
PredicatePushdown - Join - row,Without,100000,217960488.36363637
PredicatePushdown - Join - row,Without,100000,218468532.75
PredicatePushdown - Join - row,Without,100000,219170675.3846154
PredicatePushdown - Join - row,Without,100000,218839942.7142857
PredicatePushdown - Join - row,Without,100000,218637246.66666666
PredicatePushdown - Join - row,Without,100000,220006856.8125
PredicatePushdown - Join - row,Without,100000,219260591.82352942
PredicatePushdown - Join - row,Without,100000,218386387.3888889
PredicatePushdown - Join - row,Without,100000,218327249.15789473
PredicatePushdown - Join - row,Without,100000,218003364.95
PredicatePushdown - Join - row,Without,10000000,24500240704.0
PredicatePushdown - Join - row,Without,10000000,24680719383.0
PredicatePushdown - Join - row,Without,10000000,24552356207.0
PredicatePushdown - Join - row,Without,10000000,24490302547.0
PredicatePushdown - Join - row,Without,10000000,24158968366.0
PredicatePushdown - Join - row,Without,10000000,24979301120.0
PredicatePushdown - Join - row,Without,10000000,24474920118.0
PredicatePushdown - Join - row,Without,10000000,24218747426.0
PredicatePushdown - Join - row,Without,10000000,24753399979.0
PredicatePushdown - Join - row,Without,10000000,24330219793.0
PredicatePushdown - Join - row,Without,10000000,24225273547.0
PredicatePushdown - Join - row,Without,10000000,24314688165.0
PredicatePushdown - Join - row,Without,10000000,24978262392.0
PredicatePushdown - Join - row,Without,10000000,23741038109.0
PredicatePushdown - Join - row,Without,10000000,24545286405.0
PredicatePushdown - Join - row,Without,10000000,24400219602.0
PredicatePushdown - Join - row,Without,10000000,24508514301.0
PredicatePushdown - Join - row,Without,10000000,24028994701.0
PredicatePushdown - Join - row,Without,10000000,24407038301.0
PredicatePushdown - Join - row,Without,10000000,23841933409.0
Expression - execution time,Compiled,1,4.039966750201832
Expression - execution time,Compiled,1,4.0276962991844085
Expression - execution time,Compiled,1,4.181926420448095
Expression - execution time,Compiled,1,4.141575988253864
Expression - execution time,Compiled,1,4.041509140795647
Expression - execution time,Compiled,1,4.180969829262625
Expression - execution time,Compiled,1,4.181209105781692
Expression - execution time,Compiled,1,4.181522457383296
Expression - execution time,Compiled,1,4.183582362178653
Expression - execution time,Compiled,1,4.181125527409342
Expression - execution time,Compiled,1,4.181203372837179
Expression - execution time,Compiled,1,4.180999467578065
Expression - execution time,Compiled,1,4.181425888081907
Expression - execution time,Compiled,1,4.181284643575125
Expression - execution time,Compiled,1,4.181584116626493
Expression - execution time,Compiled,1,4.182890520256432
Expression - execution time,Compiled,1,4.181095630215317
Expression - execution time,Compiled,1,4.182174043351643
Expression - execution time,Compiled,1,4.181740793923036
Expression - execution time,Compiled,1,4.181705814656291
Expression - execution time,Compiled,1000,3970.7666098807495
Expression - execution time,Compiled,1000,3977.141424861061
Expression - execution time,Compiled,1000,4004.036268513605
Expression - execution time,Compiled,1000,4002.5579216354345
Expression - execution time,Compiled,1000,4004.268774262016
Expression - execution time,Compiled,1000,4001.538670278623
Expression - execution time,Compiled,1000,4003.3638155348713
Expression - execution time,Compiled,1000,4002.118192671824
Expression - execution time,Compiled,1000,4001.3825198673135
Expression - execution time,Compiled,1000,4002.5855307621414
Expression - execution time,Compiled,1000,4001.6327254447456
Expression - execution time,Compiled,1000,4000.67913629551
Expression - execution time,Compiled,1000,4005.5388439303874
Expression - execution time,Compiled,1000,4002.6009599080785
Expression - execution time,Compiled,1000,4003.3769933253275
Expression - execution time,Compiled,1000,4000.332642709526
Expression - execution time,Compiled,1000,4003.159037256928
Expression - execution time,Compiled,1000,4001.5690305744065
Expression - execution time,Compiled,1000,4005.692447669009
Expression - execution time,Compiled,1000,4003.3850154997626
Expression - execution time,Compiled,10,38.25230838823076
Expression - execution time,Compiled,10,38.1788305431997
Expression - execution time,Compiled,10,39.30601027491176
Expression - execution time,Compiled,10,39.30633298242274
Expression - execution time,Compiled,10,39.30381349752941
Expression - execution time,Compiled,10,39.30618091504937
Expression - execution time,Compiled,10,39.6304708975987
Expression - execution time,Compiled,10,38.85712158199229
Expression - execution time,Compiled,10,38.17773967227433
Expression - execution time,Compiled,10,39.30884492814954
Expression - execution time,Compiled,10,39.30668616510915
Expression - execution time,Compiled,10,39.30286638744235
Expression - execution time,Compiled,10,39.32126818347698
Expression - execution time,Compiled,10,39.30519978830586
Expression - execution time,Compiled,10,39.29930184749935
Expression - execution time,Compiled,10,39.30077257196189
Expression - execution time,Compiled,10,39.30476891289265
Expression - execution time,Compiled,10,39.306712325399964
Expression - execution time,Compiled,10,39.303448642997814
Expression - execution time,Compiled,10,39.30224511701392
Expression - execution time,Compiled,100,392.4369641462627
Expression - execution time,Compiled,100,392.23623647516894
Expression - execution time,Compiled,100,398.25557067129523
Expression - execution time,Compiled,100,398.2698771209943
Expression - execution time,Compiled,100,392.1318119479344
Expression - execution time,Compiled,100,398.2734796034096
Expression - execution time,Compiled,100,398.1014537259291
Expression - execution time,Compiled,100,391.71458536269034
Expression - execution time,Compiled,100,391.736338268791
Expression - execution time,Compiled,100,387.80182455869243
Expression - execution time,Compiled,100,391.80483051989086
Expression - execution time,Compiled,100,391.75524919354615
Expression - execution time,Compiled,100,398.1702791963672
Expression - execution time,Compiled,100,398.25180163541705
Expression - execution time,Compiled,100,398.3036034022372
Expression - execution time,Compiled,100,391.79482958919834
Expression - execution time,Compiled,100,392.0716074845149
Expression - execution time,Compiled,100,392.1654491290973
Expression - execution time,Compiled,100,393.6531276146845
Expression - execution time,Compiled,100,398.2593447924744
Expression - execution time,Expression,1,22.01929015247882
Expression - execution time,Expression,1,22.02607675180463
Expression - execution time,Expression,1,22.021673925067162
Expression - execution time,Expression,1,22.023118539967037
Expression - execution time,Expression,1,22.017014593053762
Expression - execution time,Expression,1,22.02145654815013
Expression - execution time,Expression,1,22.020825748795893
Expression - execution time,Expression,1,22.027371629437432
Expression - execution time,Expression,1,22.024832471704432
Expression - execution time,Expression,1,22.02799193981498
Expression - execution time,Expression,1,22.07747445891877
Expression - execution time,Expression,1,22.05607764381817
Expression - execution time,Expression,1,22.020649564038266
Expression - execution time,Expression,1,22.02445267349935
Expression - execution time,Expression,1,22.031967648272072
Expression - execution time,Expression,1,22.020108967341205
Expression - execution time,Expression,1,22.021346764774616
Expression - execution time,Expression,1,22.30186059328766
Expression - execution time,Expression,1,22.29708979609096
Expression - execution time,Expression,1,22.293600447712695
Expression - execution time,Expression,1000,22891.99283265815
Expression - execution time,Expression,1000,22868.696244936116
Expression - execution time,Expression,1000,22869.517087358472
Expression - execution time,Expression,1000,22866.847460267996
Expression - execution time,Expression,1000,22863.559488937364
Expression - execution time,Expression,1000,22865.78949828607
Expression - execution time,Expression,1000,22866.971241597294
Expression - execution time,Expression,1000,22862.957171237147
Expression - execution time,Expression,1000,22863.835930196325
Expression - execution time,Expression,1000,22866.434714864445
Expression - execution time,Expression,1000,22871.570738547834
Expression - execution time,Expression,1000,22865.241897787473
Expression - execution time,Expression,1000,22868.298055948413
Expression - execution time,Expression,1000,22866.110192316253
Expression - execution time,Expression,1000,22869.818479277033
Expression - execution time,Expression,1000,22867.338208943595
Expression - execution time,Expression,1000,22867.088088647735
Expression - execution time,Expression,1000,22917.783066722066
Expression - execution time,Expression,1000,23156.559790720177
Expression - execution time,Expression,1000,23147.63035992521
Expression - execution time,Expression,10,227.18660375927865
Expression - execution time,Expression,10,232.4837607022767
Expression - execution time,Expression,10,232.5151891219117
Expression - execution time,Expression,10,222.89894366033724
Expression - execution time,Expression,10,221.24508782327337
Expression - execution time,Expression,10,231.79237338186013
Expression - execution time,Expression,10,232.4219051848636
Expression - execution time,Expression,10,232.45994760468616
Expression - execution time,Expression,10,232.43502673323283
Expression - execution time,Expression,10,230.4587754413601
Expression - execution time,Expression,10,229.64236801047062
Expression - execution time,Expression,10,229.63898607485442
Expression - execution time,Expression,10,229.6290251564878
Expression - execution time,Expression,10,229.64170376951367
Expression - execution time,Expression,10,229.63945277381038
Expression - execution time,Expression,10,229.63652288774622
Expression - execution time,Expression,10,229.6536928446927
Expression - execution time,Expression,10,229.62689916678832
Expression - execution time,Expression,10,229.66288737483384
Expression - execution time,Expression,10,229.66399563011322
Expression - execution time,Expression,100,2210.6410185864515
Expression - execution time,Expression,100,2208.6164175226218
Expression - execution time,Expression,100,2208.986039781528
Expression - execution time,Expression,100,2208.392531792614
Expression - execution time,Expression,100,2208.262368549768
Expression - execution time,Expression,100,2208.715797464743
Expression - execution time,Expression,100,2208.8184130768964
Expression - execution time,Expression,100,2208.689022759232
Expression - execution time,Expression,100,2208.3830908127497
Expression - execution time,Expression,100,2208.753053925165
Expression - execution time,Expression,100,2208.625957391227
Expression - execution time,Expression,100,2208.8711685823755
Expression - execution time,Expression,100,2208.664945350565
Expression - execution time,Expression,100,2208.6418417880727
Expression - execution time,Expression,100,2208.6396724953124
Expression - execution time,Expression,100,2208.6982357391785
Expression - execution time,Expression,100,2278.7382611885546
Expression - execution time,Expression,100,2320.7236233390395
Expression - execution time,Expression,100,2320.420238508965
Expression - execution time,Expression,100,2320.843370934214
Expression - execution time,Closure,1,0.6976104072038087
Expression - execution time,Closure,1,0.6967154151814565
Expression - execution time,Closure,1,0.6971467627529884
Expression - execution time,Closure,1,0.6967417964406237
Expression - execution time,Closure,1,0.6969355396664623
Expression - execution time,Closure,1,0.6969509318238309
Expression - execution time,Closure,1,0.6969937201829348
Expression - execution time,Closure,1,0.696823623223403
Expression - execution time,Closure,1,0.6974298528730857
Expression - execution time,Closure,1,0.6969895636850962
Expression - execution time,Closure,1,0.6975616727411665
Expression - execution time,Closure,1,0.6971858659288473
Expression - execution time,Closure,1,0.7004252486064623
Expression - execution time,Closure,1,0.697543565528169
Expression - execution time,Closure,1,0.69679560516841
Expression - execution time,Closure,1,0.6967910058062868
Expression - execution time,Closure,1,0.6968764012371688
Expression - execution time,Closure,1,0.6968143931432262
Expression - execution time,Closure,1,0.6967908520469772
Expression - execution time,Closure,1,0.6968747703286505
Expression - execution time,Closure,1000,850.4691377796759
Expression - execution time,Closure,1000,846.2421880560894
Expression - execution time,Closure,1000,846.7040912362288
Expression - execution time,Closure,1000,847.253013263103
Expression - execution time,Closure,1000,847.2399755617245
Expression - execution time,Closure,1000,847.7710809784801
Expression - execution time,Closure,1000,847.4490058604408
Expression - execution time,Closure,1000,847.7686727406458
Expression - execution time,Closure,1000,847.6252362762078
Expression - execution time,Closure,1000,847.2750913469523
Expression - execution time,Closure,1000,846.9741359786203
Expression - execution time,Closure,1000,847.5303560553934
Expression - execution time,Closure,1000,847.177848683454
Expression - execution time,Closure,1000,847.1555054757329
Expression - execution time,Closure,1000,847.4378733954967
Expression - execution time,Closure,1000,848.2088905349135
Expression - execution time,Closure,1000,847.4476513575037
Expression - execution time,Closure,1000,847.0905297068725
Expression - execution time,Closure,1000,847.484536578117
Expression - execution time,Closure,1000,847.7990408570005
Expression - execution time,Closure,10,5.862742408354862
Expression - execution time,Closure,10,5.85614226167264
Expression - execution time,Closure,10,5.851986408840934
Expression - execution time,Closure,10,5.855841837712249
Expression - execution time,Closure,10,5.854244028150363
Expression - execution time,Closure,10,5.854018846281554
Expression - execution time,Closure,10,5.853331631125566
Expression - execution time,Closure,10,5.854356541897979
Expression - execution time,Closure,10,5.857530082412493
Expression - execution time,Closure,10,5.86221480318291
Expression - execution time,Closure,10,5.853935428041201
Expression - execution time,Closure,10,5.853169258810786
Expression - execution time,Closure,10,5.853652026182369
Expression - execution time,Closure,10,5.853502599374893
Expression - execution time,Closure,10,5.854018530703709
Expression - execution time,Closure,10,5.8536509897566305
Expression - execution time,Closure,10,5.8535092636019925
Expression - execution time,Closure,10,5.852591421205278
Expression - execution time,Closure,10,5.853569509520091
Expression - execution time,Closure,10,5.853487098296556
Expression - execution time,Closure,100,61.58707062796899
Expression - execution time,Closure,100,61.54163597772802
Expression - execution time,Closure,100,61.61880816524132
Expression - execution time,Closure,100,61.64643658299727
Expression - execution time,Closure,100,61.66389859627213
Expression - execution time,Closure,100,61.54885988077455
Expression - execution time,Closure,100,61.53217231605981
Expression - execution time,Closure,100,61.56806201077376
Expression - execution time,Closure,100,61.54371743522693
Expression - execution time,Closure,100,61.51948703043768
Expression - execution time,Closure,100,61.596092979918026
Expression - execution time,Closure,100,61.532381753435146
Expression - execution time,Closure,100,61.54841835479602
Expression - execution time,Closure,100,61.5132821089874
Expression - execution time,Closure,100,61.57179199253001
Expression - execution time,Closure,100,61.56888770133956
Expression - execution time,Closure,100,61.402834694012974
Expression - execution time,Closure,100,61.58609780538393
Expression - execution time,Closure,100,61.39738554754574
Expression - execution time,Closure,100,61.3453952792794
