stream,lib,n_row,memory,i,time
join,pandas,10000000,29.667969,1,1710235955.6159
join,pandas,10000000,36.667969,1,1710235955.7161
join,pandas,10000000,44.167969,1,1710235955.8164
join,pandas,10000000,49.894531,1,1710235955.9166
join,pandas,10000000,56.644531,1,1710235956.0169
join,pandas,10000000,62.769531,1,1710235956.1171
join,pandas,10000000,76.894531,1,1710235956.2173
join,pandas,10000000,110.769531,1,1710235956.3176
join,pandas,10000000,142.144531,1,1710235956.4179
join,pandas,10000000,174.644531,1,1710235956.5182
join,pandas,10000000,205.769531,1,1710235956.6185
join,pandas,10000000,235.769531,1,1710235956.7188
join,pandas,10000000,266.394531,1,1710235956.819
join,pandas,10000000,298.519531,1,1710235956.9193
join,pandas,10000000,330.769531,1,1710235957.0195
join,pandas,10000000,360.769531,1,1710235957.1198
join,pandas,10000000,390.894531,1,1710235957.2201
join,pandas,10000000,422.269531,1,1710235957.3204
join,pandas,10000000,454.644531,1,1710235957.4206
join,pandas,10000000,485.894531,1,1710235957.5209
join,pandas,10000000,516.144531,1,1710235957.6211
join,pandas,10000000,546.519531,1,1710235957.7214
join,pandas,10000000,579.144531,1,1710235957.8217
join,pandas,10000000,611.394531,1,1710235957.9219
join,pandas,10000000,641.144531,1,1710235958.0222
join,pandas,10000000,671.269531,1,1710235958.1224
join,pandas,10000000,703.519531,1,1710235958.2227
join,pandas,10000000,736.144531,1,1710235958.3229
join,pandas,10000000,766.269531,1,1710235958.4232
join,pandas,10000000,796.269531,1,1710235958.5234
join,pandas,10000000,828.644531,1,1710235958.6236
join,pandas,10000000,1205.96875,1,1710235958.724
join,pandas,10000000,866.074219,1,1710235958.8243
join,pandas,10000000,1620.148438,1,1710235958.9247
join,pandas,10000000,933.289062,1,1710235959.025
join,pandas,10000000,1523.332031,1,1710235959.1254
join,pandas,10000000,2415.332031,1,1710235959.2258
join,pandas,10000000,2510.707031,1,1710235959.3261
join,pandas,10000000,2587.082031,1,1710235959.4264
join,pandas,10000000,2587.082031,1,1710235959.5267
join,pandas,10000000,2587.082031,1,1710235959.627
join,pandas,10000000,2587.082031,1,1710235959.7274
join,pandas,10000000,2754.457031,1,1710235959.8277
join,pandas,10000000,2998.457031,1,1710235959.9279
join,pandas,10000000,3225.832031,1,1710235960.0282
join,pandas,10000000,3399.832031,1,1710235960.1285
join,pandas,10000000,3426.332031,1,1710235960.2289
join,pandas,10000000,3426.332031,1,1710235960.3292
join,pandas,10000000,3426.332031,1,1710235960.4295
join,pandas,10000000,3426.332031,1,1710235960.5299
join,pandas,10000000,3426.332031,1,1710235960.6303
join,pandas,10000000,3426.332031,1,1710235960.7306
join,pandas,10000000,3426.332031,1,1710235960.8309
join,pandas,10000000,3749.757812,1,1710235960.9314
join,pandas,10000000,4167.714844,1,1710235961.0319
join,pandas,10000000,4593.714844,1,1710235961.1324
join,pandas,10000000,2857.074219,1,1710235961.2327
join,pandas,10000000,2560.128906,1,1710235961.3331
join,pandas,10000000,3186.128906,1,1710235961.4334
join,pandas,10000000,3816.128906,1,1710235961.5338
join,pandas,10000000,4356.128906,1,1710235961.6341
join,pandas,10000000,4984.128906,1,1710235961.7345
join,pandas,10000000,5610.128906,1,1710235961.8348
join,pandas,10000000,6007.003906,1,1710235961.9352
join,pandas,10000000,6292.128906,1,1710235962.036
join,pandas,10000000,6552.253906,1,1710235962.1364
join,pandas,10000000,6780.128906,1,1710235962.2367
join,pandas,10000000,7006.128906,1,1710235962.3371
join,pandas,10000000,7151.878906,1,1710235962.438
join,pandas,10000000,7298.628906,1,1710235962.5383
join,pandas,10000000,0.0,1,1710235962.8281
join,polars,100000,0.375,2,1710235668.8375
join,polars,100000,42.242188,2,1710235668.9378
join,noir,100000,0.25,8,1710235666.7123
join,noir,100000,48.539062,8,1710235666.8125
join,noir,100000,79.539062,8,1710235666.9129
join,polars,10000000,0.375,5,1710235923.1798
join,polars,10000000,35.867188,5,1710235923.2801
join,polars,10000000,174.117188,5,1710235923.3804
join,polars,10000000,314.992188,5,1710235923.4808
join,polars,10000000,455.617188,5,1710235923.5811
join,polars,10000000,596.367188,5,1710235923.6815
join,polars,10000000,737.367188,5,1710235923.7818
join,polars,10000000,878.367188,5,1710235923.8822
join,polars,10000000,1018.992188,5,1710235923.9825
join,polars,10000000,1001.203125,5,1710235924.0829
join,polars,10000000,1545.578125,5,1710235924.1833
join,polars,10000000,889.457031,5,1710235924.2837
join,polars,10000000,1211.207031,5,1710235924.3841
join,polars,10000000,1351.730469,5,1710235924.4845
join,polars,10000000,1952.105469,5,1710235924.585
join,polars,10000000,1732.003906,5,1710235924.6854
join,polars,10000000,1729.347656,5,1710235924.7857
join,polars,10000000,2197.234375,5,1710235924.8862
join,polars,10000000,2865.234375,5,1710235924.9866
join,polars,10000000,3521.109375,5,1710235925.087
join,polars,10000000,4180.984375,5,1710235925.1874
join,polars,10000000,4824.359375,5,1710235925.2878
join,polars,10000000,5472.484375,5,1710235925.3882
join,polars,10000000,6121.859375,5,1710235925.4886
join,polars,10000000,6771.984375,5,1710235925.589
join,polars,10000000,7292.984375,5,1710235925.6898
join,polars,10000000,0.0,5,1710235925.8025
join,polars,10000000,0.0,5,1710235925.9033
join,polars,10000000,0.0,5,1710235926.0037
join,polars,10000000,0.0,5,1710235926.104
groupby,noir,10000000,0.375,8,1710235867.7256
groupby,noir,10000000,25.164062,8,1710235867.8259
groupby,noir,10000000,25.164062,8,1710235867.9262
groupby,noir,10000000,25.164062,8,1710235868.0264
groupby,noir,10000000,25.164062,8,1710235868.1266
groupby,noir,10000000,25.164062,8,1710235868.2269
groupby,noir,10000000,25.164062,8,1710235868.3271
groupby,noir,10000000,25.164062,8,1710235868.4273
groupby,noir,10000000,25.164062,8,1710235868.5275
groupby,noir,10000000,25.414062,8,1710235868.6277
join,polars,1000000,0.375,8,1710235711.1831
join,polars,1000000,38.742188,8,1710235711.2834
join,polars,1000000,254.175781,8,1710235711.3838
join,polars,1000000,607.246094,8,1710235711.4842
join,polars,1000000,1287.371094,8,1710235711.5846
join,polars,1000000,1621.042969,8,1710235711.685
join,polars,1000000,2187.792969,8,1710235711.7855
join,polars,1000000,986.433594,8,1710235711.8858
join,noir,10000000,0.375,2,1710235754.3948
join,noir,10000000,49.792969,2,1710235754.4951
join,noir,10000000,85.292969,2,1710235754.5955
join,noir,10000000,116.667969,2,1710235754.6959
join,noir,10000000,146.167969,2,1710235754.7962
join,noir,10000000,178.792969,2,1710235754.8966
join,noir,10000000,211.042969,2,1710235754.9969
join,noir,10000000,240.917969,2,1710235755.0973
join,noir,10000000,269.417969,2,1710235755.1976
join,noir,10000000,299.792969,2,1710235755.298
join,noir,10000000,329.042969,2,1710235755.3986
join,noir,10000000,359.042969,2,1710235755.4989
join,noir,10000000,388.292969,2,1710235755.5993
join,noir,10000000,419.417969,2,1710235755.6996
join,noir,10000000,449.167969,2,1710235755.8
join,noir,10000000,478.417969,2,1710235755.9004
join,noir,10000000,506.792969,2,1710235756.0007
join,noir,10000000,535.042969,2,1710235756.1011
join,noir,10000000,564.542969,2,1710235756.2015
join,noir,10000000,594.167969,2,1710235756.3019
join,noir,10000000,624.417969,2,1710235756.4022
join,noir,10000000,653.667969,2,1710235756.5028
join,noir,10000000,683.667969,2,1710235756.6031
join,noir,10000000,713.167969,2,1710235756.7035
join,noir,10000000,742.542969,2,1710235756.8039
join,noir,10000000,772.542969,2,1710235756.9047
join,noir,10000000,801.667969,2,1710235757.0051
join,noir,10000000,830.917969,2,1710235757.1056
join,noir,10000000,860.042969,2,1710235757.206
join,noir,10000000,889.792969,2,1710235757.3064
join,noir,10000000,920.417969,2,1710235757.4067
join,noir,10000000,948.667969,2,1710235757.5071
join,noir,10000000,977.542969,2,1710235757.6075
join,noir,10000000,1007.167969,2,1710235757.7079
join,noir,10000000,1037.167969,2,1710235757.8082
join,noir,10000000,1066.792969,2,1710235757.9086
join,noir,10000000,1096.292969,2,1710235758.009
join,noir,10000000,1125.417969,2,1710235758.1096
join,noir,10000000,1154.417969,2,1710235758.21
join,noir,10000000,1183.917969,2,1710235758.3104
join,noir,10000000,1213.167969,2,1710235758.4107
join,noir,10000000,1242.792969,2,1710235758.5126
join,noir,10000000,1272.542969,2,1710235758.6129
join,noir,10000000,1301.917969,2,1710235758.7133
join,noir,10000000,1331.917969,2,1710235758.8137
join,noir,10000000,1360.042969,2,1710235758.9144
join,noir,10000000,1389.167969,2,1710235759.0148
join,noir,10000000,1417.667969,2,1710235759.1169
join,noir,10000000,1446.042969,2,1710235759.2172
join,noir,10000000,1472.667969,2,1710235759.3176
join,noir,10000000,1501.292969,2,1710235759.418
join,noir,10000000,1531.167969,2,1710235759.5184
join,noir,10000000,1560.917969,2,1710235759.6191
join,noir,10000000,1589.292969,2,1710235759.7194
join,noir,10000000,1618.167969,2,1710235759.8198
join,noir,10000000,1646.542969,2,1710235759.9202
join,noir,10000000,1675.917969,2,1710235760.0206
join,noir,10000000,1705.792969,2,1710235760.1222
join,noir,10000000,1734.042969,2,1710235760.2226
join,noir,10000000,1763.792969,2,1710235760.324
join,noir,10000000,1792.417969,2,1710235760.4244
join,noir,10000000,1821.917969,2,1710235760.5248
join,noir,10000000,1851.542969,2,1710235760.6252
join,noir,10000000,1881.292969,2,1710235760.7255
join,noir,10000000,1909.417969,2,1710235760.8278
join,noir,10000000,1937.042969,2,1710235760.9289
join,noir,10000000,1966.917969,2,1710235761.03
join,noir,10000000,1995.917969,2,1710235761.1304
join,noir,10000000,2025.042969,2,1710235761.2308
join,noir,10000000,2056.167969,2,1710235761.3311
join,noir,10000000,2084.792969,2,1710235761.4319
join,noir,10000000,2115.167969,2,1710235761.5328
join,noir,10000000,2144.042969,2,1710235761.6332
join,noir,10000000,2172.042969,2,1710235761.7336
join,noir,10000000,2201.292969,2,1710235761.8339
join,noir,10000000,2230.917969,2,1710235761.9343
join,noir,10000000,2259.167969,2,1710235762.0347
join,noir,10000000,2288.667969,2,1710235762.135
join,noir,10000000,2316.917969,2,1710235762.2354
join,noir,10000000,2346.042969,2,1710235762.3358
join,noir,10000000,2374.792969,2,1710235762.4361
join,noir,10000000,2402.667969,2,1710235762.5365
join,noir,10000000,2432.167969,2,1710235762.6369
join,noir,10000000,2460.417969,2,1710235762.7389
join,noir,10000000,2489.917969,2,1710235762.8392
join,noir,10000000,2518.917969,2,1710235762.9396
join,noir,10000000,2545.667969,2,1710235763.0399
join,noir,10000000,2574.167969,2,1710235763.1407
join,noir,10000000,2604.417969,2,1710235763.2411
join,noir,10000000,2631.042969,2,1710235763.3414
join,noir,10000000,2659.542969,2,1710235763.4418
join,noir,10000000,2688.917969,2,1710235763.5423
join,noir,10000000,2719.417969,2,1710235763.6426
join,noir,10000000,2747.042969,2,1710235763.7433
join,noir,10000000,2775.167969,2,1710235763.8437
join,noir,10000000,2803.167969,2,1710235763.9441
join,noir,10000000,2831.667969,2,1710235764.0445
join,noir,10000000,2859.167969,2,1710235764.1451
join,noir,10000000,2887.417969,2,1710235764.2469
join,noir,10000000,2915.542969,2,1710235764.3484
join,noir,10000000,2943.667969,2,1710235764.4488
join,noir,10000000,2972.792969,2,1710235764.5492
join,noir,10000000,3000.917969,2,1710235764.6496
join,noir,10000000,3029.667969,2,1710235764.75
join,noir,10000000,3058.792969,2,1710235764.8503
join,noir,10000000,3087.667969,2,1710235764.9507
join,noir,10000000,3116.667969,2,1710235765.0528
join,noir,10000000,3146.042969,2,1710235765.1532
join,noir,10000000,3174.917969,2,1710235765.2536
join,noir,10000000,3202.417969,2,1710235765.3539
join,noir,10000000,3231.792969,2,1710235765.4543
join,noir,10000000,3260.792969,2,1710235765.5547
join,noir,10000000,3289.417969,2,1710235765.655
join,noir,10000000,3318.417969,2,1710235765.7554
join,noir,10000000,3346.917969,2,1710235765.8557
join,noir,10000000,3375.542969,2,1710235765.9561
join,noir,10000000,3405.917969,2,1710235766.0565
join,noir,10000000,3435.292969,2,1710235766.1569
join,noir,10000000,3464.667969,2,1710235766.2572
join,noir,10000000,3492.167969,2,1710235766.3576
join,noir,10000000,3521.042969,2,1710235766.458
join,noir,10000000,3550.167969,2,1710235766.5602
join,noir,10000000,3579.792969,2,1710235766.6606
join,noir,10000000,3608.417969,2,1710235766.7609
join,noir,10000000,3637.792969,2,1710235766.8613
join,noir,10000000,3665.542969,2,1710235766.9617
join,noir,10000000,3695.042969,2,1710235767.0621
join,noir,10000000,3722.917969,2,1710235767.1632
join,noir,10000000,3751.292969,2,1710235767.2635
join,noir,10000000,3780.167969,2,1710235767.3639
join,noir,10000000,3808.042969,2,1710235767.4643
join,noir,10000000,3836.417969,2,1710235767.5647
join,noir,10000000,3863.917969,2,1710235767.6651
join,noir,10000000,3891.917969,2,1710235767.7654
join,noir,10000000,3920.417969,2,1710235767.8672
join,noir,10000000,3948.542969,2,1710235767.9677
join,noir,10000000,3976.917969,2,1710235768.0681
join,noir,10000000,4004.417969,2,1710235768.1684
join,noir,10000000,4030.917969,2,1710235768.2691
join,noir,10000000,4059.542969,2,1710235768.3694
join,noir,10000000,4088.667969,2,1710235768.4698
join,noir,10000000,4116.042969,2,1710235768.5701
join,noir,10000000,4145.042969,2,1710235768.6705
join,noir,10000000,4173.542969,2,1710235768.7709
join,noir,10000000,4201.917969,2,1710235768.8712
join,noir,10000000,4231.917969,2,1710235768.9716
join,noir,10000000,4261.167969,2,1710235769.0721
join,noir,10000000,4290.292969,2,1710235769.1757
join,noir,10000000,4321.15625,2,1710235769.2761
join,noir,10000000,0.0,2,1710235769.3765
join,noir,10000000,0.0,2,1710235769.4769
join,noir,10000000,0.0,2,1710235769.5773
join,pandas,1000000,0.375,4,1710235721.6092
join,pandas,1000000,30.425781,4,1710235721.7096
join,pandas,1000000,57.019531,4,1710235721.8099
join,pandas,1000000,87.644531,4,1710235721.9103
join,pandas,1000000,119.644531,4,1710235722.0106
join,pandas,1000000,151.144531,4,1710235722.111
join,pandas,1000000,313.800781,4,1710235722.2114
join,pandas,1000000,405.300781,4,1710235722.3118
join,pandas,1000000,476.789062,4,1710235722.4122
join,pandas,1000000,1092.414062,4,1710235722.5125
join,pandas,1000000,1683.054688,4,1710235722.6129
join,pandas,1000000,2423.34375,4,1710235722.7133
join,pandas,1000000,3187.609375,4,1710235722.8136
join,pandas,1000000,1882.769531,4,1710235722.9139
join,pandas,1000000,2359.867188,4,1710235723.0143
groupby,polars,100000,0.25,10,1710235673.3552
groupby,polars,100000,43.363281,10,1710235673.4555
join,pandas,10000,0.375,10,1710235662.0577
join,pandas,10000,31.035156,10,1710235662.158
join,pandas,10000,56.648438,10,1710235662.2583
join,pandas,10000,77.640625,10,1710235662.3586
groupby,pandas,10000000,0.25,2,1710235974.1334
groupby,pandas,10000000,21.664062,2,1710235974.2337
groupby,pandas,10000000,28.664062,2,1710235974.3339
groupby,pandas,10000000,36.414062,2,1710235974.4341
groupby,pandas,10000000,43.164062,2,1710235974.5343
groupby,pandas,10000000,49.492188,2,1710235974.6345
groupby,pandas,10000000,56.367188,2,1710235974.7347
groupby,pandas,10000000,62.367188,2,1710235974.835
groupby,pandas,10000000,66.742188,2,1710235974.9352
groupby,pandas,10000000,100.492188,2,1710235975.0355
groupby,pandas,10000000,125.492188,2,1710235975.1358
groupby,pandas,10000000,148.742188,2,1710235975.236
groupby,pandas,10000000,171.992188,2,1710235975.3363
groupby,pandas,10000000,195.492188,2,1710235975.4365
groupby,pandas,10000000,220.492188,2,1710235975.5367
groupby,pandas,10000000,245.492188,2,1710235975.637
groupby,pandas,10000000,269.492188,2,1710235975.7372
groupby,pandas,10000000,292.367188,2,1710235975.8374
groupby,pandas,10000000,315.867188,2,1710235975.9376
groupby,pandas,10000000,340.617188,2,1710235976.0379
groupby,pandas,10000000,365.617188,2,1710235976.1381
groupby,pandas,10000000,390.617188,2,1710235976.2383
groupby,pandas,10000000,413.992188,2,1710235976.3386
groupby,pandas,10000000,437.367188,2,1710235976.4388
groupby,pandas,10000000,460.867188,2,1710235976.5391
groupby,pandas,10000000,485.617188,2,1710235976.6393
groupby,pandas,10000000,510.617188,2,1710235976.7395
groupby,pandas,10000000,535.617188,2,1710235976.8398
groupby,pandas,10000000,558.617188,2,1710235976.94
groupby,pandas,10000000,582.117188,2,1710235977.0402
groupby,pandas,10000000,605.867188,2,1710235977.1405
groupby,pandas,10000000,630.992188,2,1710235977.2407
groupby,pandas,10000000,655.992188,2,1710235977.3409
groupby,pandas,10000000,679.992188,2,1710235977.4412
groupby,pandas,10000000,700.992188,2,1710235977.5415
groupby,pandas,10000000,725.992188,2,1710235977.6418
groupby,pandas,10000000,745.992188,2,1710235977.7422
groupby,pandas,10000000,770.992188,2,1710235977.8424
groupby,pandas,10000000,792.117188,2,1710235977.9426
groupby,pandas,10000000,815.992188,2,1710235978.043
groupby,pandas,10000000,837.492188,2,1710235978.1432
groupby,pandas,10000000,1391.507812,2,1710235978.2436
groupby,pandas,10000000,1054.03125,2,1710235978.3439
groupby,pandas,10000000,916.179688,2,1710235978.4443
groupby,pandas,10000000,1136.148438,2,1710235978.5447
groupby,pandas,10000000,77.375,2,1710235978.645
groupby,noir,10000,0.375,2,1710235645.5294
groupby,noir,10000000,0.25,4,1710235802.4751
groupby,noir,10000000,25.289062,4,1710235802.5754
groupby,noir,10000000,25.289062,4,1710235802.6756
groupby,noir,10000000,25.289062,4,1710235802.7758
groupby,noir,10000000,25.289062,4,1710235802.876
groupby,noir,10000000,25.289062,4,1710235802.9763
groupby,noir,10000000,25.289062,4,1710235803.0764
groupby,noir,10000000,25.289062,4,1710235803.1766
groupby,noir,10000000,25.289062,4,1710235803.2768
groupby,noir,10000000,25.414062,4,1710235803.3771
join,pandas,10000000,1.625,9,1710236049.5181
join,pandas,10000000,30.792969,9,1710236049.6183
